id,lang,word_id,position,tl,example_ru,example_tl,info
534362,en,22385,1,Nepal,,,
534364,en,60700,1,who lived,,,
534365,en,61938,1,inspected,,,
534366,en,4346,1,"tiny, wee, minute",,,
534367,en,9303,1,"socially, publicly",,,
534368,en,8017,1,"Middle, in the middle, centre",,,
534369,en,8017,2,Halfway,,,
534370,en,8017,3,In between,,,
534371,en,5878,1,"simplicity, ease",,,
534372,en,3116,1,"before, previously, earlier",,,
534373,en,22377,1,become more frequent,,,
534374,en,35427,1,to perch,,,
534375,en,20114,1,to perch,,,
534378,en,64545,1,equipped,,,
534379,en,64545,2,furnished,,,
534380,en,64545,3,well-equipped,,,
534381,en,64545,4,fitted,,,
534382,en,10979,1,culturally,,,
534383,en,23990,1,reading,,,
534384,en,9095,1,burn out,,,
534385,en,56146,1,burnout,синдром эмоционального выгорания,emotional burnout syndrome,
534386,en,12139,1,"devastate, ravage, lay waste",,,
534387,en,12139,2,to empty,,,
534388,en,26613,1,"devastate, ravage, lay waste",,,
534389,en,26613,2,to empty,,,
534398,en,19881,1,"blimp, airship, dirigible",,,
534401,en,90657,1,meatballs,,,
534403,en,6198,1,"draft, sketch, drawing",,,
534411,en,21430,1,to crawl away,"Они просто уползают обратно в море, из которого пришли",They simply crawl right back into the sea from which they came,
534416,en,6990,1,"log cabin, hut",,,
534418,en,40041,1,"redskin, red-skinned, red skinned, red skin",,,
534419,en,14561,1,"big-bellied, pregnant",,,
534583,en,1567,1,"farm, economy",,,
534584,en,1567,2,agriculture,,,
534585,en,1567,3,household,Дороти занимается хозяйством и детьми.,Dorothy takes care of the household and the children.,
534597,en,945,1,"command, to order",,,
534601,en,5452,1,"poisonous, venomous, toxic",,,
534621,en,48175,1,scooter,,,
534698,en,90603,1,to deactivate,,,
534699,en,60501,1,"uncivilized, uncivilised",,,
534707,en,8445,1,crowded,зал учителя танцев был переполнен людьми,the dancing teachers hall was crowded with people,
534708,en,8445,2,full,,,
534709,en,8445,3,overcome,Саша была переполнена чувствами,Sasha was overcome with emotions,
534714,en,37582,1,"shredded (broken up, chopped, crushed)",дробленая полба,crushed spelt,
534715,en,37582,2,"splintered, splitted up, ",дробленый гравий,splintered gravel,
534740,en,75797,1,"shredded (ground, broken up, crushed)",,,
534741,en,75797,2,splintered / splitted up,,,
534748,en,33325,1,"fragmentation (milling, crushing), shredding",,,
534749,en,33325,2,"splitting up, cell-division, subdivision",,,
534761,en,28205,1,fractionally,,,
534794,en,16716,1,"fractional, separate",,,
534795,en,16716,2,(relational) fraction,,,
534796,en,16716,3,repetitive / staccato (noise),дробный стук копыт,the thud of hooves,
534797,en,16716,4,subdivided / split up,,,
534911,en,1402,1,"defence, defense, protection, safeguard, cover",,,
535050,en,9852,1,fraction,,,
535051,en,9852,2,shred,,,
535052,en,9852,3,"lead shot, buckshot",,,
535053,en,9852,4,"chopped repetitive noise (drums, hooves, etc.), staccato",барабанная дробь,drumroll,
535057,en,19186,1,uselessness,,,
535074,en,90946,1,"shred / fractured particles, ",,,
535075,en,90946,2,hogged wood chips,,,
535080,en,90945,1,(relational) cellulose,,,
535082,en,90944,1,cellulitis,,,
535085,en,75196,1,"ground (to small pieces), powdered",,,
535086,en,75196,2,crushed (fractioned),,,
535088,en,31851,1,"to grind / to mill, ",,,
535089,en,31851,2,"to shred, to reduce to fragments, to pound",,,
535090,en,25972,1,to grind / to mill,,,
535091,en,25972,2,"to shred, to reduce to fragments, to pound",,,
535190,en,28391,1,Pioneer,,,
535224,en,4760,1,"embrace, cuddle",,,
535226,en,4765,1,"to embrace, to hug",,,
535227,en,2544,1,"to embrace, to hug",,,
535230,en,8154,1,"to embrace one another, to hug one another",,,
535231,en,8154,2,passive of обнять,,,
535232,en,12434,1,"to embrace one another, to hug one another",,,
535234,en,90948,1,embracing,,,
535245,en,13530,1,hug,"Беседы, поцелуи, обнимка тоже немногого стоят…","Conversations, kisses, a hug, are also not worth much ...",
535305,en,90949,1,hug,,,
535307,en,60663,1,DNA,,,Abbreviation of Deoxyribonucleic Acid.
535310,en,60503,1,install,,,
535387,en,25018,1,to exile,,,
535388,en,25018,2,to banish,,,
535389,en,25018,3,to refer to something,,,
535393,en,2011,1,"tidy, clean up, decorate",,,"Main meaning, see analysis of occurrence at dict.cc"
535394,en,2011,2,"take away, remove",,,
535395,en,2011,3,"gather, harvest",,,
535398,en,60176,1,Vienna,,,
535400,en,61188,1,"selected, chosen",,,
535403,en,15597,1,"come to mind, dream up",,,
535404,en,60881,1,"engaged in, holding",,,
535429,en,4688,1,"dismissal, discharge, resignation",,,
535430,en,4688,2,retirement,Адмирал Вильсон сейчас в отставке.,Admiral Wilson is now retired.,
535439,en,1576,1,"portrait, likeness",я хотел бы написат ваш потрет,I want to paint your portrait,
535454,en,60886,1,called,,,
535455,en,60886,2,invited,,,
535464,en,60883,1,begun,,,
535465,en,5994,1,"distrust, mistrust, disbelief",,,
535466,en,8232,1,to look around,,,
535467,en,27755,1,"miss, overlook",,,
535468,en,27755,2,to blink,,,
535469,en,51927,1,"clingy, annoying",,,
535471,en,10193,1,Disperse,,,
535472,en,10193,2,Dissipate,,,
535474,en,14532,1,"crib, manger, trough, creche, day nursery",В Драконьих Яслях,In the manger of dragons,
535475,en,29609,1,to preface,,,
535476,en,30600,1,to preface,,,
535477,en,22452,1,"conduit, piping, tubing",,,
535478,en,22452,2,pipeline,,,
535480,en,60392,1,South African,,,
535481,en,62169,1,shocked,,,
535482,en,571,1,represent,,,
535483,en,571,2,imagine,,,
535484,en,571,3,"to present, introduce someone",,,
535485,en,30862,1,quantum,,,
535486,en,33517,1,"widespread, common",,,
535487,en,28818,1,manipulation,,,
535488,en,61710,1,was speaking,,,
535489,en,36050,1,"made-up, made up, concocted, fabricated, invented",,,
535491,en,2940,1,"to preserve, to save or to maintain in a natural state",,,
535492,en,51838,1,to deport,,,
535493,en,31510,1,little boat,,,
535494,en,673,1,member,Члены семьи,Members of the family,
535495,en,673,2,penis,,,
535496,en,673,3,limb,,,
535501,en,2798,1,"marriage, matrimony, wedlock",вступать в брак,to enter into a marriage,
535502,en,2798,2,"flaw, defect",,,
535503,en,2798,3,"waste, defective goods, rejects",,,
535504,en,2773,1,marry,выходить замуж,"to marry, to get married",for women
535505,en,6792,1,maiden,,,
535506,en,6792,2,virgin,,,
535507,en,6792,3,spinster,старая дева,old maid / unmarried woman older than the age at which marriage is customary,derogatory/ impolite term 
535508,en,48408,1,sister-in-law,,,wife's sister
535509,en,17394,1,brother-in-law,,,wife's brother
535510,en,38556,1,sister-in-law,,,husband's sister
535511,en,28182,1,brother-in-law,,,husband's brother
535512,en,32561,1,Christmas,,,
535513,en,13806,1,"proxy, agent, trusted",,,
535515,en,18682,1,raise up,,,
535516,en,51803,1,raise up,он воздевал к голобому небу кулачки,he raised his fists up to the blue sky,
535517,en,8326,1,take a closer look,,,
535518,en,46386,1,"All-points bulletin (APB), description",Я бы лучше разослал ее приметы местным властям.,I'd rather send an APB out to local authorities.,About a wanted suspect or missing person.
535519,en,46386,2,"signs, omens, bodes",Народные приметы о погоде-,Weather lores.,
535525,en,12966,1,"registry office, register office, marriage registry",,,
535526,en,52658,1,cafe,,,
535527,en,13199,1,depravity/debauchery,,,
535528,en,27502,1,degenerate,,,
535529,en,11599,1,small bag,,,
535530,en,11599,2,parcel,,,
535531,en,11599,3,data packet,,,
535532,en,8729,1,dangle,,,
535533,en,8729,2,go back and forth,,,
535534,en,8729,3,to rush about,,,
535617,en,916,1,"keep, keep oneself",,,
535618,en,916,2,to hold,на ней она держиться весь дом.,She holds the whole house well in hand.,
535619,en,324,1,"alive, living, live",,,
535620,en,324,2,"lively, vivid, animated, vivacious",она веселая и живая девушка,she is a cheerful and vivacious girl.,
535621,en,324,3,"quick, brisk, nimble",,,
535676,en,13771,1,procurement,,,
535682,en,32856,1,components,,,
535685,en,22937,1,permutation,,,
535686,en,22937,2,realignment,,,
535689,en,15644,1,guilty/remorse,,,
535690,en,12537,1,to clank,,,
535691,en,17425,1,to clank,,,
535692,en,16867,1,"stretch, extension, lengthening out",,,
535693,en,28626,1,clean/outright,,,
535694,en,8702,1,bad language/swearing,,,
535703,en,64241,1,recorded,,,
535704,en,27936,1,"tearing away, seizure, rejection",,,
535705,en,69606,1,overloaded,,,
535706,en,76115,1,rehearsed,,,
535898,en,17462,1,in a very short time,,,
535899,en,57135,1,"guzzle, gobble",,,
535900,en,57135,2,to crack,,,
535903,en,33408,1,snivel,,,
535904,en,33408,2,snot,,,
535905,en,17588,1,weigh out,,,
535906,en,17588,2,"to deal, give",,,
535907,en,20569,1,to rub,,,
535908,en,55458,1,pimple,,,
535951,en,1182,1,dismount,,,"(from a horse or bicycle, get out of a vehicle)"
535952,en,1182,2,Get off,,,
535953,en,1182,3,hurry,Она спешит за покупками.,She is hurrying to go shopping.,
535954,en,5147,1,"auditorium, lecture-hall, lecture-room, audience",,,
535957,en,65338,1,overgrown,,,
535962,en,6737,1,to cut into,,,
535963,en,6737,2,to carve,,,
535964,en,6737,3,"to hit, strike",,,
535965,en,15844,1,"to push, shove",,,
535966,en,15844,2,"knock together, cause a clash, bring together",,,
535967,en,2227,1,"transmission, parcel, gear, drive, broadcast, relaying, telecast",,,
535968,en,2227,2,tv program,,,
535969,en,2227,3,pass,Погба получил передачу перед штрафной соперника,Pogba received a pass in front of the penalty area,
535970,en,39926,1,to crown/to coronate,,,
535971,en,39927,1,to be crowned/to be coronated,,,
535972,en,5825,1,"to conquer, win, earn",,,
535974,en,31757,1,earthworm,,,
535981,en,6321,1,become alert,,,
535982,en,25312,1,become alert,,,
535986,en,27985,1,livestock,,,
535989,en,9511,1,"closing, closure, close, shutting, shutdown",церемо́ния закры́тия,closing ceremony,
535990,en,5106,1,enjoy,,,+Instrumental case 
535991,en,5106,2,revel,,,
536006,en,52469,1,interative,,,
536009,en,49761,1,"to form a good team, to play well together",,,
536010,en,22095,1,to play,мне сего́дня не игра́ется,"I am not in the right mood/shape for playing today; I don't feel like playing today.",
536011,en,14901,1,take aim,,,
536012,en,14901,2,to bring closer,,,
536013,en,21833,1,take aim,,,
536014,en,21833,2,to bring closer,,,
536015,en,25909,1,to stare,,,
536016,en,8284,1,slyly,,,
536017,en,10616,1,"book-keeping, bookkeeping, accounts department, counting-house",,,
536018,en,21259,1,"colouring, colour",это особый колорит,its a nice touch,
536020,en,19916,1,wound,,,
536021,en,632,1,"office, suite, cabinet",,,
536022,en,632,2,classroom,,,
536024,en,4459,1,"to storm into, tear into",,,
536025,en,64689,1,bandaged,,,
536067,en,23853,1,"volume, loudness",,,
536085,en,994,1,"to puff, blow",,,
536135,en,9281,1,"bogatyr, Hercules, athlete",,,
536136,en,9281,2,hero,,,
536138,en,3197,1,counter,,,
536139,en,3197,2,stance,,,
536140,en,41865,1,frightened,,,
536141,en,41865,2,horrified,,,
536142,en,5022,1,to frighten,,,
536143,en,5022,2,to horrify,,,
536144,en,17231,1,cluster of grapes,,,
536145,en,15408,1,"canal, duct",,,
536146,en,17993,1,food,,,
536147,en,20147,1,carrying,,,"the action of the verb ""to carry"""
536148,en,45159,1,fruit bearing,,,
536151,en,18743,1,pretzel,,,
536152,en,52798,1,implore,,,
536153,en,52798,2,conjure,,,
536154,en,9400,1,to get lost,,,
536156,en,5589,1,to lose track,,,
536157,en,5589,2,to lose count,,,
536158,en,32944,1,oxide,,,
536162,en,12720,1,"catch, overtake",,,
536163,en,12720,2,fasten,,,
536164,en,67736,1,suddenly captured,,,
536178,en,12533,1,Krasnoyarsk (city),,,"The fourth largest city in Siberia after Novosibirsk, Omsk and Chelyabinsk (as of 2012). Birthplace of Helene Fischer."
536179,en,25977,1,Chelyabinsk,,,Third largest city in Siberia (as of 2012).
536183,en,11269,1,Novosibirsk,,,"With around 1.6 million inhabitants, it is the largest city in Siberia (as of 2012)."
536184,en,1248,1,small boat,,,
536191,en,2663,1,"large ship, vessel, tanker, cargo boat",,,
536192,en,2663,2,"bedpan, bed pan",,,A bedpan or bed pan is a receptacle used for the toileting of a bedridden patient.
536210,en,183,1,again (anew),,,
536214,en,62368,1,filled,,,
536215,en,64826,1,endowed,,,
536216,en,8436,1,"gullible, trustful, trusting, unsuspecting, credulous",,,
536217,en,6239,1,"to refer, quote, allude, cite, call to witness, plead, allege",,,
536218,en,32884,1,Innovation,,,
536219,en,2129,1,"criminal, felon",,,
536220,en,2129,2,"perpetrator, offender",,,
536221,en,60010,1,concern,,,
536222,en,63870,1,applied,,,
536223,en,18526,1,"self-defence, self defence",,,
536224,en,10606,1,"ancient, classical, antique",,,
536226,en,6096,1,"fall from, pour, run out, rain down, pour forth, fray out",,,
536227,en,71968,1,seperated,,,
536231,en,20167,1,"fan, fanatic",,,
536232,en,24226,1,"fanatical, fanatic",,,
536234,en,15143,1,"advertise, publicise, publicize, boost, promote",,,
536235,en,25374,1,Take care,,,
536236,en,53510,1,overflow,,,
536336,en,3741,1,"ominous, sinister, boding ill, uncanny",,,
536337,en,57046,1,Tokyo,,,
536339,en,16400,1,"graphic, graphical",,,
536341,en,6166,1,"groove, track, balance",Железнодорожные колеи в России ширее чем железнодорожные колеи в ЕС.,Train tracks in Russia are wider than in the European Union.,
536342,en,6166,2,rut,,,
536343,en,55866,1,robotics,,,
536347,en,72412,1,ignored,,,
536348,en,474,1,"to climb, come up, go up",,,
536351,en,56583,1,really,,,
536393,en,13420,1,"in vain, for nothing",,,
536394,en,15910,1,farmstead,,,
536395,en,30198,1,Coffe,,,
536396,en,32597,1,Grant,,,
536397,en,54711,1,pay extra,,,
536398,en,17426,1,Financially,,,
536399,en,33368,1,vary,,,
536400,en,24813,1,"ailing, sick","Аптекари лечат, а хворые кричат.",Pharmacists heal and the sick scream,
536401,en,4956,1,"evil, harm","Проси добра , а жди худа .",Ask for the good and expect the bad,
536402,en,20224,1,"leanness, thinness, wickedness, meanness",Всякому своя худоба не кажется,Nobody considers his own wickedness -,
536403,en,1868,1,"cover, to close (but not tightly)",,,
536404,en,3836,1,"cover, to close (but not tightly)",,,
536418,en,17546,1,endocrine,,,
536450,en,4768,1,"wake, awake, awaken, arouse, stir up",,,to wake up someone
536451,en,10453,1,charger,,,
536452,en,10453,2,"daily morning physical exercises, setting-up exercises, drill",делать зарядку,to do exercises,
536453,en,94,1,see,видеть сон,to dream,
536454,en,12824,1,"flakes (think chiplike flakes, snowflakes etc)",,,
536455,en,12824,2,cereal (cornflakes etc),кукрузные хлопья с бананом,corn flakes with banana,
536457,en,1112,1,"watch, spy, shadow, follow",Она следит за своей фигурой.,She watches her figure.,As in watching one's weight. 
536460,en,466,1,"homeward, home, to one's home",Дети приходят домой из школы.,The children arrive home from school.,
536492,en,19987,1,drought,И засуху победим!,We will defeat drought as well!,example from USSR poster 1949. 
536561,en,14763,1,dear,,,
536562,en,11763,1,"skillful, clever",,,
536563,en,7869,1,to seem,,,
536564,en,7541,1,to seem,,,
536565,en,7559,1,unknown,,,
536566,en,15961,1,receptor,,,
536568,en,30165,1,courier (adjective),"Э́то грузово́й аге́нт, а та́кже курье́рский аге́нт.",It is a freight agent as well as a courier agent.,
536571,en,25760,1,"systematize, systematise",,,
536572,en,4365,1,"persistently, hard, stubbornly, doggedly, obstinately",,,
536573,en,20815,1,Rosneft (state-owned oil and gas company),Росне́фть явля́ется ли́дером росси́йской нефтяно́й о́трасли.,Rosneft is the leader of Russia's petroleum industry.,
536574,en,8615,1,"providing, submitting, grant",,,
536577,en,6876,1,"deformed, ugly, misshapen, abnormal",,,
536579,en,62318,1,passing,,,
536580,en,12096,1,"reached, achieved, obtained, won",,,
536581,en,1832,1,"strict, severe, austere",У  Марты строгие взгляды на жизнь.,Martha has very definite views on life.,
536584,en,7909,1,"very clever man, woman, child, man, woman of sense, clear head",вот умница!,that's a clever girl! Clever boy!,Similar to attagirl or attaboy! 
536585,en,54935,1,"positiveness, positivity.","Таки́м о́бразом, о́бщей те́мой явля́ется дове́рие, ве́рность, положи́тельность и му́дрость.","So, the general message is trust, loyalty, positivity and wisdom.",
536586,en,19050,1,"cause anxiety, concern, worry",,,
536587,en,29494,1,"splinter, chip (of kindling wood)",,,
536588,en,29494,2,torch (for lighting peasant hut),,,obsolete
536589,en,31155,1,fragile,,,
536590,en,7933,1,"especially, particularly, purely",,,
536591,en,12358,1,mercury,,,
536592,en,7974,1,to screw up,,,
536593,en,8950,1,separately,,,
536594,en,11118,1,to urge/to adjust,,,
536595,en,11213,1,to urge/to adjust,,,
536596,en,3154,1,"amateur, dilettante, love, fan",,,
536598,en,30465,1,"engraver, carver, chiseler",,,
536607,en,52971,1,Communicate,,,
536612,en,23341,1,backward,,,
536639,en,2693,1,workshop/masterly,,,
536640,en,17193,1,"to drill, perforate, nag, gnaw",,,
536641,en,22992,1,"to drill through, to pierce, perforate",,,
536642,en,49804,1,lifting gear/rigging,,,
536643,en,49805,1,rigger,,,
536644,en,32794,1,cognitive,,,
536645,en,2041,1,"assume, suppose, plan, expect, imagine, involve",Это я просто предположила,I guessed that,
536647,en,25351,1,"dabble, play around, to indulge in",Мы все бы хоте́ли побалова́ться времена́ми.,We all like to dabble from time to time.,
536648,en,61178,1,"brought, transported",,,
536649,en,26810,1,"eggplant, aubergine",,,
536650,en,369,1,"owner, proprietor",,,
536651,en,369,2,"landlord, head of household",,,
536652,en,369,3,"boss, master, chief, principal, manager, hirer, employer",хозяин своего времени,a master of one's own time,
536653,en,369,4,"man, husband",,,
536654,en,369,5,"(computers) host, master",,,
536655,en,3223,1,"slave, serf, bondman, bondslave",раб своего расписания,a slave of one's schedule,
536656,en,15271,1,"arrogance, arrogantly",,,
536658,en,60928,1,"taking, who are taking",,,
536662,en,88213,1,tested,,,
536663,en,32388,1,"the other, the remaining, the rest",,,
536666,en,30355,1,"validated, checked",,,
536667,en,30355,2,test,проверочная работа по зоологии,A zoology test or quiz,
536668,en,347,1,"to hold, keep, support",,,
536669,en,347,2,to take,держать экзамен,to take an examination,
536672,en,3262,1,"write down, put down, take down, note, jot down, record, enter",записывать лекции,to take lecture notes,
536673,en,1343,1,"check, verify, test, examine, audit",проверить перевод,to check a translation,
536678,en,46009,1,"make a monk, make a nun, admit to monastic vows",,,
536679,en,46009,2,to cut hair,,,
536682,en,12901,1,to grind/to pulverize,,,
536683,en,12901,2,to rub,,,
536684,en,10121,1,to grind/to pulverize,,,
536685,en,10121,2,to rub,,,
536686,en,18810,1,created,,,
536689,en,75255,1,disappointing,,,
536690,en,27797,1,to charge/to levy,,,
536691,en,47,1,"here, there, there is",,,
536692,en,32487,1,Monitoring,мониторинги соблюдения образовательных,Monitoring compliance with educational,
536693,en,18656,1,"pop, clap, bang.","Он изда́л звук ""хлоп"" и исче́з","It went ""pop"" and vanished.",
536694,en,18221,1,"Thora, , torus, toroidal.",Э́ти уравне́ния подо́бны уравне́ниям для то́ра.,These equations are similar to those of a torus.,
536695,en,13326,1,"cottage cheese, curds, farmer's cheese",,,
536696,en,18027,1,lingering/long-spanning,,,
536697,en,13757,1,kite/vulture,,,
536698,en,19722,1,Speedy,,,
536699,en,26217,1,strategically,,,
536700,en,52009,1,hole,,,
536701,en,60105,1,"meat store, meat market, meat product",,,
536702,en,13221,1,"pastry, confectionery",,,
536705,en,5481,1,"observe, keep",соблюдать диету,to keep a diet,
536706,en,5481,2,"honor, follow",,,
536707,en,3295,1,cover,,,
536708,en,3295,2,set,Накрой на стол!,Set the table,usually setting the table for meal
536711,en,5273,1,field of industry,,,
536712,en,5273,2,branch,Книги по всем отраслям знания,Books in all branches of knowledge,as in field of something
536713,en,5482,1,fate,сам неумолимый рок привел вас сюда,inexorable fate brought you here,
536714,en,5482,2,rock,,,
536715,en,10733,1,"perceptive, perspicacious, acute, shrewd, astute",,,
536716,en,397,1,"enter, go in, come in, include",,,
536717,en,24244,1,to wring out,,,
536722,en,27052,1,Increase,,,
536738,en,250,1,"full, complete",полный обед,full dinner,
536739,en,250,2,"absolute, perfect",,,
536740,en,250,3,"exhaustive, comprehensive",,,
536741,en,250,4,stout,,,
536743,en,2477,1,follow,последую вашему совету,I shall follow your advice,
536744,en,22332,1,"stewed, braise",тушёная капуста,stewed cabbage,
536745,en,1726,1,"circle, study group, hobby group",По средам в половине восьмого собирается кружок электротехников,"On Wednesdays, at half past seven the group of electrical engineers gathers.",
536746,en,1726,2,jug or mug,кружка пива,"jug of beer, or a mug of beer",a beer stein (German) staene (old English)
536747,en,32454,1,ice-cream,я за мороженое,I am for ice cream,ordering dessert 
536748,en,11064,1,liqueur-glass,рюмочку коньяку к кофе,a small glass of cognac with a cup of coffee,
536749,en,22261,1,sprat,Я воня́ю как ба́нка шпрот.,I stink like a can of sprat.,
536752,en,2177,1,"service, favor, favour",я к вашим услугам,I am at your service.,
536753,en,26666,1,Narzan,,,Минеральный воды
536754,en,19880,1,"to force to understand, explain",,,
536762,en,52696,1,outfit,,,
536763,en,23968,1,"to lie through, run through",,,
536764,en,53650,1,to unstick,,,
536765,en,53637,1,to unstick,,,
536766,en,32624,1,cercus,,,
536767,en,20392,1,"on the run, in full flight",,,
536768,en,17009,1,"talkative, garrulous, indiscreet, blabbingy, chatty",,,
536769,en,25107,1,ischemic,,,
536771,en,14767,1,grandma,,,
536772,en,3327,1,"jerk, tug, start with a jerk, get off with a jerk",,,
536773,en,3327,2,to depart quickly,,,
536774,en,19320,1,to run quickly,,,
536775,en,46462,1,"let out, come down harder, couple",,,
536776,en,46462,2,to run quickly,,,
536778,en,25712,1,alert,,,
536779,en,16656,1,to crawl to,,,
536780,en,54913,1,to crawl to,,,
536783,en,18904,1,nomination,,,
536785,en,53090,1,Building,,,
536786,en,9937,1,to come to pass,,,
536787,en,61416,1,possessing,,,
536788,en,60880,1,engaged in,,,
536789,en,28508,1,"subject, liable, subject to, susceptible",,,
536790,en,3080,1,"listen to, hear out",,,
536791,en,24452,1,"gym teacher, P.E teacher","Наш физрук объявил, что следующие шесть недель у мальчиков будут уроки борьбы.",Our gym teacher announced that the boys will have wrestling lessons for the next six weeks.,
536792,en,23951,1,to get the hang of something,,,
536793,en,2654,1,"sale, selling",есть в продаже?,is it available in stock?,
536794,en,8571,1,"smoked, smoke-dried",копчёная колбаса,smoked sausage,
536795,en,18695,1,sunflower,подсолнечное масло,sunflower oil,
536797,en,4420,1,"established, fixed, prescribed",цены установлены,the prices are fixed,
536798,en,10382,1,"tornado, waterspout, sandstorm",,,
536800,en,30375,1,opinionated/willful,,,
536801,en,28035,1,to get the hang of something/to follow it,,,
536802,en,12765,1,to manage/to be in charge,,,
536803,en,6332,1,to stomp around,,,
536804,en,15738,1,"reckless, imprudent, foolhardy",,,
536805,en,22492,1,"to encode, encrypt, cipher, codify",,,
536806,en,3970,1,"to know, oversee",,,
536811,en,62567,1,"living, residing, resident",,,
536812,en,41296,1,"significance, suggestiveness",,,
536815,en,10532,1,hacker,,,
536826,en,4376,1,industrial,,,
536827,en,4376,2,"production, manufacture",,,
536831,en,9553,1,"senior lecturer, reader, assistant professor, associate professor",,,
536832,en,17273,1,physico,,,
536833,en,17273,2,physical,,,
536834,en,52142,1,mandibles,,,
536835,en,12254,1,"update, renew, refresh",,,
536836,en,24259,1,"update, renew, refresh",,,
536837,en,1964,1,"witness, eye-witness, bystander",,,
536839,en,59542,1,"to pump, pump up, pump into",,,
536840,en,21879,1,"ventilation, vent",,,
536841,en,47601,1,"dispersion, scattering, dissipation, diffusion",,,
536846,en,17694,1,"be up, do",,,
536847,en,17694,2,do a foolish thing,,,
536848,en,17694,3,get up,,,
536849,en,12107,1,allow,,,
536850,en,1325,1,"reception, gathering",Какой у вас сегодня большой приём!,What a big reception you have today!,
536851,en,1325,2,welcome,тёплый приём,a warm welcome,
536852,en,1325,3,taking,приём лекарстку,taking medicine,
536853,en,1325,4,"admission, Acceptance",приём в университит,admission to a university,
536854,en,1325,5,"technique, approach",,,
536855,en,1325,6,move,Я выучил новой приём на карате,I learned a new move in karate.,
536856,en,1325,7,appointment,Записывать на приём к врачу,to make an appointment with the doctor,
536858,en,23731,1,"subjugation, subdual",,,
536859,en,23731,2,Conquest,,,
536862,en,4263,1,"spring, jump",,,
536863,en,16534,1,"chronic, chronic invalid",,,
536864,en,16534,2,chronic alcoholic (drunkard),,,
536869,en,927,1,"sharp, acute",,,
536870,en,927,2,spicy,,,
536873,en,24826,1,at a bargain price,,,
536875,en,32142,1,to make a living off of,,,
536876,en,32142,2,"make enemies, make a fortune, become rich",,,
536877,en,32142,3,to make a profit out of somebody's work or loss,,,
536878,en,20058,1,"finishing, trimming, finish, decoration, trimmings",платье чёрное  с белой отделкой,The dress is black with a white trim,
536879,en,48735,1,obscenity,,,
536880,en,48736,1,obscene,,,
536882,en,11925,1,to oblige,,,
536883,en,18397,1,to oblige,,,
536884,en,56636,1,comparing,,,
536886,en,18168,1,work  clothes,,,
536892,en,1471,1,pleasing,,,
536902,en,1638,1,"do without, it is alright","Ничего, ничего, обойдётся... Жена переделает.","No worries, it will be alright... my wife will alter it.",
536903,en,1638,2,cost,,,
536904,en,1638,3,treat,,,
536905,en,32317,1,call names,,,
536906,en,21654,1,to remember,,,
536907,en,5187,1,to lay (eggs),,,
536908,en,5187,2,demolish,,,
536909,en,5187,3,knock down,,,
536910,en,5187,4,tear down,,,
536911,en,5187,5,"to endure, put up with",,,
536912,en,32735,1,"transplantation, replantation, grafting, transfer, change, transplant",Кристиан Барнард совершил первую пересадку сердца в мире.,Christiaan Barnard performed the first heart transplantation in the world.,
536913,en,32735,2,"stopover, layover",,,
536914,en,32735,3,"change, connection (transport)",,,
536929,en,60728,1,"the remainder, the rest, the left over",,,
536930,en,77912,1,"blunted, dulled",,,
536931,en,24179,1,joker,,,
536934,en,22080,1,key,,,
536935,en,22080,2,tonality,,,
536937,en,485,1,"connection, link, bond, touch",,,
536938,en,485,2,communication,,,
536940,en,60768,1,"something that was noticed, was noticed",,,
536941,en,11184,1,Boots,,,
536942,en,46297,1,"familiarity, habitualness",,,
536944,en,18715,1,"inhibition, braking",,,
536945,en,1070,1,"meaning, significance",Значение слова «молоть»,"Meaning of the word ""молоть""",
536946,en,1070,2,"value, magnitude",,,
536949,en,4300,1,"submit, obey",,,
536950,en,15841,1,"brutality, atrocity",,,
536956,en,90951,1,ground cover (plant),,,
536958,en,90950,1,groundcovering,,,
536960,en,23710,1,"sighted, one with sight",,,
536961,en,6889,1,blanks/margins,,,
536962,en,6889,2,form,,,
536963,en,1457,1,be ill,,,
536964,en,1457,2,be sick,,,
536965,en,1457,3,be painful,Что у вас болит?,What is hurting?,
536966,en,1457,4,to cheer on,я болею за нашу футбольную команду,I am a fan of our football team.,
536967,en,32922,1,interdepartmental,,,
536969,en,2757,1,"working, labour",,,
536970,en,33374,1,civic-patriotic,,,
536971,en,53468,1,leadership,,,
536972,en,53928,1,bridge,,,
536978,en,22360,1,"propagandize, propagandise, advocate, popularize, popularise",,,
536979,en,22434,1,post-Soviet,,,
536982,en,8684,1,"girls, gals",,,
536983,en,12690,1,Oscar,,,
536984,en,11013,1,"ascent, climbing, ",,,
536985,en,5440,1,citizen of the Russian Federation,,,not necessarily a Russian person
536986,en,20661,1,"correctly, properly",,,
536987,en,3172,1,stay the night. spend the night,,,
536988,en,54601,1,jut out,,,
536989,en,54601,2,"devote onself to, give one's mind to",,,
536990,en,63193,1,plunged,,,
536991,en,12069,1,"Young Pioneer leader, tram-driver, guide",,,
536992,en,12069,2,counselor,,,
536993,en,25981,1,Krasnodar,,,
536994,en,1515,1,"ground, landing, platform, the end of the corridor, court",,,
536995,en,1515,2,playground,,,
536996,en,1515,3,venue,,,
536998,en,54086,1,neuronal,,,
537005,en,21565,1,"intervene, meddle",,,
537006,en,26214,1,fulfill,,,
537007,en,15021,1,"megacity, megalopolis",,,
